_time;vcc;vpanel;tmp;hum;s0;s1;s2;s3;s4;s5;s6;s7;s8;s9;value;sensor_name
2024-06-03 18:19:00+00:00;3,468;2,226;25,37;55,669;100200;4475200;4442500;4177400;516200;491700;474600;107700;132400;154500;fire;Tree31
2024-06-03 18:20:00+00:00;3,468;2,189;25,2;55,446;122400;5870200;5746700;5331500;633000;597000;564000;114500;131300;143600;fire;Tree31
2024-06-03 18:21:00+00:00;3,465;2,158;25,05;56,669;112700;5295400;5170000;4909700;591300;560700;536900;116300;141300;161100;fire;Tree31
2024-06-03 18:23:00+00:00;3,461;2,159;24,91;56,581;128200;6378800;6323400;5914800;704200;673000;650500;132100;159900;180100;fire;Tree31
2024-06-03 18:24:00+00:00;3,462;2,186;24,76;57,303;136900;6960000;6850900;6469400;752500;724400;698400;140700;166200;191800;fire;Tree31
2024-06-03 18:25:00+00:00;3,458;2,172;24,64;57,594;147800;7750200;7668600;7358600;849400;819800;795000;153800;182200;209800;fire;Tree31
2024-06-03 18:26:00+00:00;3,456;2,151;24,53;57,134;158500;8611800;8484700;8179700;928500;895600;862800;163800;197100;222100;fire;Tree31
2024-06-03 18:28:00+00:00;3,455;1,844;24,43;57,997;163800;9061900;8863400;8425800;954500;922900;889800;166100;197700;220400;fire;Tree31
2024-06-03 18:29:00+00:00;3,453;1,336;24,32;58,503;159700;8921300;8694000;8323000;927300;880600;843100;155800;178400;199500;fire;Tree31
2024-06-03 18:33:00+00:00;3,446;0,718;24,02;59,176;149900;8173600;8000000;7604500;859000;822800;787200;152300;178600;203100;fire;Tree31
2024-06-03 18:34:00+00:00;3,444;0,527;23,91;59,181;154400;8557800;8367700;8088800;903900;869400;843600;160300;191600;218000;fire;Tree31
2024-06-03 18:35:00+00:00;3,443;0,466;23,81;58,239;164600;9445900;9238200;8921300;998500;960600;932300;171400;204400;232700;fire;Tree31
2024-06-03 18:37:00+00:00;3,44;0,416;23,69;58,041;174000;10252800;10026900;9620600;1076400;1037200;1005100;181400;215400;242300;fire;Tree31
2024-06-03 18:38:00+00:00;3,437;0,153;23,59;58,138;181600;10951800;10673600;10214400;1138400;1097200;1064700;191600;225100;251400;fire;Tree31
2024-06-03 18:39:00+00:00;3,436;0,084;23,5;57,981;193200;11578700;11314900;10832300;1204700;1161600;1129900;199400;231900;260200;fire;Tree31
2024-06-03 18:40:00+00:00;3,434;0,029;23,42;59,053;200700;12318700;11816800;11350100;1253300;1210000;1182700;206700;239900;268600;fire;Tree31
2024-06-03 18:42:00+00:00;3,432;0,033;23,35;59,671;203700;12603000;12256500;11603300;1275600;1230700;1194100;210900;243700;272300;fire;Tree31
2024-06-03 18:43:00+00:00;3,429;0,026;23,29;59,894;209700;13117600;12757600;12277200;1329000;1285200;1247600;215800;251200;279200;fire;Tree31
2024-06-03 18:44:00+00:00;3,429;0,025;23,25;59,442;209700;13317600;12727900;11804000;1287600;1236300;1192000;198600;217700;236800;fire;Tree31
2024-06-03 18:45:00+00:00;3,425;0,026;23,23;61,496;171200;10330300;9890700;9246000;1012600;960600;919800;175100;210100;234800;fire;Tree31
2024-06-03 18:47:00+00:00;3,424;0,024;23,17;61,986;163800;9603700;9199300;8721800;945900;891500;845700;156900;177300;197100;fire;Tree31
2024-06-03 18:48:00+00:00;3,421;0,025;23,11;62,727;155600;8987300;8856200;8497900;940000;903900;879500;163400;196500;222300;fire;Tree31
2024-06-03 18:49:00+00:00;3,419;0,024;23,02;61,795;162400;9503400;9214800;8770800;967400;926600;898000;169700;204300;231800;fire;Tree31
2024-06-03 18:51:00+00:00;3,416;0,026;22,94;63,013;172300;10214400;9999300;9478700;1036400;981300;934900;165600;193700;217200;fire;Tree31
2024-06-03 18:52:00+00:00;3,415;0,025;22,89;63,434;149900;8497900;8278900;7873100;866600;829300;796400;152000;177100;199100;fire;Tree31
2024-06-03 18:53:00+00:00;3,413;0,025;22,86;63,457;150000;8551100;8386900;8029400;883500;848300;817800;153700;179500;206800;fire;Tree31
2024-06-03 18:54:00+00:00;3,409;0,025;22,81;61,847;161100;9324900;9269500;8987300;995600;961900;932300;169700;203600;234300;fire;Tree31
2024-06-03 18:56:00+00:00;3,408;0,024;22,74;62,683;176200;10519400;10369600;10017700;1099000;1068000;1042700;181800;217000;245100;fire;Tree31
2024-06-03 18:57:00+00:00;3,407;0,024;22,67;62,892;184200;11233400;10984900;10642400;1170600;1131800;1101600;194300;225100;255000;fire;Tree31
2024-06-03 18:58:00+00:00;3,403;0,024;22,62;63,406;193100;11566500;11291500;10897200;1181700;1139300;1095400;192100;220700;243700;fire;Tree31
2024-06-03 19:00:00+00:00;3,401;0,024;22,56;63,298;174200;10438900;10073100;9454100;1030100;962600;921000;164500;185800;205800;fire;Tree31
2024-06-03 19:01:00+00:00;3,399;0,025;22,5;63,388;156200;9039400;8749700;8285200;908200;853600;819300;153100;176000;198600;fire;Tree31
2024-06-03 19:02:00+00:00;3,396;0,025;22,46;63,589;153400;8827500;8598200;8185800;906900;863900;836400;158200;186000;213400;fire;Tree31
2024-06-03 19:03:00+00:00;3,396;0,024;22,42;63,53;163500;9495200;9381000;8965200;988400;950500;919200;166400;198800;222100;fire;Tree31
2024-06-03 19:05:00+00:00;3,393;0,024;22,37;63,675;168900;9953800;9801900;9429600;1036400;994100;971500;172600;206500;231500;fire;Tree31
2024-06-03 19:06:00+00:00;3,391;0,024;22,32;62,953;178000;10757700;10601000;10281700;1126200;1091900;1058900;186000;222800;252200;fire;Tree31
2024-06-03 19:07:00+00:00;3,389;0,024;22,27;62,039;195700;11894000;11727900;11409400;1239700;1194100;1169600;202700;235600;265100;fire;Tree31
2024-06-03 19:08:00+00:00;3,387;0,024;22,23;62,52;204200;12780000;12530700;12208600;1304800;1268500;1238500;211700;246500;275600;fire;Tree31
2024-06-03 19:10:00+00:00;3,385;0,023;22,17;64,641;211400;13141300;13000500;12690900;1363500;1314900;1290000;217900;252000;281300;fire;Tree31
2024-06-03 19:11:00+00:00;3,382;0,024;22,08;63,302;216300;13770900;13684600;13228900;1412900;1363500;1343300;223900;258500;287200;fire;Tree31
2024-06-03 19:12:00+00:00;3,38;0,025;22,01;64,831;220400;14154600;13840700;13490300;1450400;1405600;1373100;228800;264500;294900;fire;Tree31
2024-06-03 19:14:00+00:00;3,378;0,024;21,96;64,949;229600;14867500;14435200;14027300;1506700;1456600;1420200;235000;272300;299800;fire;Tree31
2024-06-03 19:15:00+00:00;3,377;0,024;21,91;64,139;233500;15369600;15103900;14502300;1559100;1512500;1461200;240800;277400;307600;fire;Tree31
2024-06-03 19:16:00+00:00;3,373;0,024;21,9;63,649;239600;16165700;15555600;15177300;1613500;1566300;1528600;248100;285000;315600;fire;Tree31
2024-06-03 19:17:00+00:00;3,37;0,024;21,85;64,462;243700;16420900;15918300;15478500;1656600;1598400;1556500;251600;288200;317100;fire;Tree31
2024-06-03 19:19:00+00:00;3,367;0,024;21,78;64,312;246500;16825600;16165700;15769000;1673800;1624100;1585400;254400;292600;323100;fire;Tree31
2024-06-03 19:20:00+00:00;3,365;0,024;21,7;64,366;251100;17278100;16697000;16262000;1705200;1663600;1626000;260600;297500;327700;fire;Tree31
2024-06-03 19:21:00+00:00;3,364;0,024;21,62;64,671;251600;17237200;16697000;16225700;1695700;1636700;1596500;256700;292600;322500;fire;Tree31
2024-06-03 19:23:00+00:00;3,362;0,023;21,53;65,182;242800;16608200;15872100;15240900;1605000;1563600;1514200;247400;282400;312400;fire;Tree31
2024-06-03 19:24:00+00:00;3,36;0,024;21,45;65,215;239600;16201700;15655900;14908000;1581700;1526000;1478700;242300;272300;295100;fire;Tree31
2024-06-03 19:25:00+00:00;3,357;0,025;21,39;65,386;229100;15315700;14707300;14054400;1478700;1418700;1384200;229800;262900;289900;fire;Tree31
2024-06-03 19:26:00+00:00;3,355;0,023;21,35;65,552;231300;15467500;14989900;14444700;1511700;1469100;1417300;235900;271600;300100;fire;Tree31
2024-06-03 19:28:00+00:00;3,353;0,023;21,31;65,552;235300;15918300;15294200;14817000;1559100;1506700;1461200;238400;273800;301100;fire;Tree31
2024-06-03 19:29:00+00:00;3,352;0,022;21,28;65,782;238600;16118000;15678400;15198500;1604000;1557400;1518400;247400;283800;315900;fire;Tree31
2024-06-03 19:30:00+00:00;3,348;0,023;21,26;65,718;248500;17022300;16458000;16011700;1692500;1633800;1596500;253900;291400;322500;fire;Tree31
2024-06-03 19:31:00+00:00;3,349;0,023;21,24;65,801;252500;17429700;16929900;16520200;1727900;1669700;1641600;257900;295100;326500;fire;Tree31
2024-06-03 19:33:00+00:00;3,345;0,023;21,22;66,249;256100;17712400;17237200;16748200;1747800;1692500;1669700;260600;300100;330600;fire;Tree31
2024-06-03 19:34:00+00:00;3,343;0,024;21,17;65,703;259300;18063900;17527600;17129100;1772700;1728900;1673800;264100;301100;331900;fire;Tree31
2024-06-03 19:35:00+00:00;3,34;0,024;21,14;66,645;261400;18290800;17669400;17102200;1786600;1735500;1690400;265700;301900;332200;fire;Tree31
2024-06-03 19:37:00+00:00;3,338;0,023;21,13;67,09;262000;18383100;17755600;17250800;1798400;1735500;1698800;265900;302200;331900;fire;Tree31
2024-06-03 19:38:00+00:00;3,337;0,023;21,15;68,121;261400;18199300;17640900;17088900;1783100;1727900;1685200;264900;300600;330900;fire;Tree31
2024-06-03 19:39:00+00:00;3,333;0,024;21,15;68,022;262400;18429600;17770000;17210000;1800800;1747800;1696700;266800;303300;332500;fire;Tree31
2024-06-03 19:40:00+00:00;3,332;0,023;21,13;67,778;264100;18665900;18019200;17499500;1803200;1769300;1732200;270800;307100;339100;fire;Tree31
2024-06-03 19:42:00+00:00;3,331;0,024;21,1;67,111;268900;19190600;18523400;17959900;1867300;1813900;1778500;275400;312400;343600;fire;Tree31
2024-06-03 19:43:00+00:00;3,33;0,024;21,07;66,732;271900;19586300;18908200;18383100;1903700;1850800;1817600;278500;316800;347800;fire;Tree31
2024-06-03 19:44:00+00:00;3,327;0,024;21,04;66,593;275800;20035400;19241300;18697800;1922500;1881400;1833400;282700;320100;352100;fire;Tree31
2024-06-03 19:46:00+00:00;3,324;0,023;21,02;67,317;279000;20239600;19516300;19023500;1965400;1878800;1835900;285500;322500;354300;fire;Tree31
2024-06-03 19:47:00+00:00;3,323;0,024;20,99;67,703;280600;20409800;19498900;19106700;1959800;1909100;1864700;286000;323700;354300;fire;Tree31
2024-06-03 19:48:00+00:00;3,321;0,024;20,95;67,653;279700;20448000;19727800;18973900;1945800;1877600;1838400;286200;324600;354300;fire;Tree31
2024-06-03 19:49:00+00:00;3,318;0,023;20,91;67,062;284300;20818200;19998700;19360700;1984000;1922500;1907700;291600;328400;361000;fire;Tree31
2024-06-03 19:51:00+00:00;3,317;0,023;20,9;66,593;287200;21389000;20409800;19781400;2048000;1971100;1929300;295600;334500;366800;fire;Tree31
2024-06-03 19:52:00+00:00;3,315;0,024;20,92;67,22;289100;21536600;20680300;19962200;2044900;2014700;1940300;297700;336800;375400;fire;Tree31
2024-06-03 19:53:00+00:00;3,312;0,024;21,03;64,802;296900;22374800;21557800;20917900;2114600;2083900;2044900;303500;342900;381300;fire;Tree31
2024-06-03 19:55:00+00:00;3,312;0,024;21,1;64,561;300100;22676800;21838000;21161100;2127700;2098300;2028200;306800;345300;385100;fire;Tree31
2024-06-03 19:56:00+00:00;3,309;0,021;21,13;65,037;301900;23133000;22215500;21557800;2168300;2127700;2093500;309600;348800;388000;fire;Tree31
2024-06-03 19:57:00+00:00;3,306;0,023;21,08;62,104;305700;24254600;22890600;22125500;2235800;2185600;2146100;314700;355000;394700;fire;Tree31
2024-06-03 19:58:00+00:00;3,305;0,025;21,06;63,445;309600;24417200;23256200;22818900;2265400;2241300;2146100;319200;356100;397700;fire;Tree31
2024-06-03 20:00:00+00:00;3,302;0,024;21,06;63,947;312400;24609800;23506400;22676800;2276800;2217600;2196200;321000;359900;400000;fire;Tree31
2024-06-03 20:04:00+00:00;3,297;0,024;21,11;65,131;316500;25177100;24214200;22987000;2337200;2241300;2183900;323700;362900;404100;fire;Tree31
2024-06-03 20:06:00+00:00;3,293;0,023;21,03;65,712;317100;25352400;24403600;23380600;2319300;2284400;2254200;326200;366800;407900;fire;Tree31
2024-06-03 20:07:00+00:00;3,291;0,023;20,95;65,793;319800;25695300;24595900;23659200;2380000;2290100;2273000;329300;376600;410400;fire;Tree31
2024-06-03 20:09:00+00:00;3,29;0,024;20,89;65,844;320700;25908600;24861900;24054300;2365500;2333200;2257900;330900;379600;413600;fire;Tree31
2024-06-03 20:10:00+00:00;3,288;0,023;20,83;66,074;323400;26141200;25075900;24254600;2375800;2321300;2280600;335100;381000;415900;fire;Tree31
2024-06-03 20:11:00+00:00;3,284;0,023;20,76;65,818;325900;26377900;25426100;24777300;2415800;2353300;2299800;335800;385100;418200;fire;Tree31
2024-06-03 20:12:00+00:00;3,283;0,023;20,72;65,19;330900;27030700;25801500;25133600;2446100;2386200;2341200;338100;387500;422300;fire;Tree31
2024-06-03 20:14:00+00:00;3,282;0,023;20,7;65,333;330600;27266900;26282700;25426100;2470400;2409400;2347200;340800;387800;423600;fire;Tree31
2024-06-03 20:15:00+00:00;3,28;0,023;20,69;64,686;333200;27524500;26570400;25801500;2493000;2454800;2396700;343900;393100;426300;fire;Tree31
2024-06-03 20:16:00+00:00;3,276;0,023;20,69;65,877;334500;27769400;26538100;25725600;2495200;2443900;2384100;343900;391800;424400;fire;Tree31
2024-06-03 20:18:00+00:00;3,275;0,023;20,71;68,541;326800;26700300;25560000;24651400;2386200;2329200;2284400;332800;378700;410900;fire;Tree31
2024-06-03 20:20:00+00:00;3,271;0,023;20,69;68,886;312100;25148100;24227700;23011200;2282500;2235800;2183900;323700;366100;406900;fire;Tree31
2024-06-03 20:21:00+00:00;3,269;0,023;20,73;70,04;319800;25740700;24568300;23531700;2335200;2290100;2241300;327700;375800;408700;fire;Tree31
2024-06-03 20:23:00+00:00;3,267;0,023;20,76;70,633;319500;25695300;24430900;23355600;2331200;2278700;2226600;327400;375800;408900;fire;Tree31
2024-06-03 20:24:00+00:00;3,264;0,022;20,77;69,468;319200;25771100;24735200;23633600;2357400;2297800;2246800;329600;378100;411900;fire;Tree31
2024-06-03 20:25:00+00:00;3,265;0,024;20,72;69,993;322800;25970200;24904400;23633600;2353300;2286300;2239400;331200;377000;411100;fire;Tree31
2024-06-03 20:27:00+00:00;3,262;0,023;20,66;69,311;321300;26156800;25220700;24335600;2380000;2317300;2276800;332800;380400;414900;fire;Tree31
2024-06-03 20:28:00+00:00;3,26;0,022;20,62;69,917;324000;26298500;25148100;24513100;2388300;2341200;2288200;334200;379800;414900;fire;Tree31
2024-06-03 20:29:00+00:00;3,258;0,023;20,59;70,308;321900;26346100;25047200;24134000;2361400;2305600;2254200;329000;375400;406200;fire;Tree31
2024-06-03 20:30:00+00:00;3,257;0,022;20,57;70,249;319500;25893300;24833600;24014600;2355300;2303700;2252400;329300;377900;413900;fire;Tree31
2024-06-03 20:32:00+00:00;3,255;0,022;20,6;69,703;324900;26586600;25530100;24679300;2413600;2353300;2307600;333800;381300;416900;fire;Tree31
2024-06-03 20:33:00+00:00;3,252;0,024;20,59;70,034;326800;26635200;25590000;24805400;2413600;2365500;2313400;335500;384000;418400;fire;Tree31
2024-06-03 20:34:00+00:00;3,25;0,023;20,58;70,193;327100;26716600;25665100;24876000;2420000;2353300;2309500;336100;385600;416600;fire;Tree31
2024-06-03 20:36:00+00:00;3,247;0,023;20,55;70,185;329600;26897500;25862600;25018500;2441700;2384100;2345200;338500;385100;417900;fire;Tree31
2024-06-03 20:37:00+00:00;3,246;0,024;20,55;70,271;330900;27080900;26094300;25337700;2443900;2394600;2343200;340100;387800;419700;fire;Tree31
2024-06-03 20:38:00+00:00;3,242;0,024;20,55;70,687;330900;26947300;26047600;25191600;2450400;2398800;2347200;338100;387500;421500;fire;Tree31
2024-06-03 20:39:00+00:00;3,24;0,023;20,54;70,823;326500;26782100;25695300;24791300;2396700;2343200;2288200;333200;377300;409900;fire;Tree31
2024-06-03 20:41:00+00:00;3,239;0,023;20,54;70,992;321300;26109900;25104700;24200800;2363500;2313400;2261700;331900;379100;413400;fire;Tree31
2024-06-03 20:43:00+00:00;3,236;0,022;20,45;70,367;326800;26881000;26047600;25162600;2437300;2394600;2349200;339800;384000;418700;fire;Tree31
2024-06-03 20:45:00+00:00;3,231;0,022;20,4;70,108;330000;27232900;26063200;25293700;2450400;2394600;2345200;339500;386200;422800;fire;Tree31
2024-06-03 20:46:00+00:00;3,233;0,023;20,33;70,251;333200;27403700;26393800;25620000;2479400;2420000;2382000;339500;389500;421500;fire;Tree31
2024-06-03 20:47:00+00:00;3,229;0,023;20,27;70,234;332200;27576600;26505900;25411300;2470400;2392500;2337200;335800;379300;409900;fire;Tree31
2024-06-03 20:48:00+00:00;3,227;0,022;20,21;70,978;324300;26716600;25530100;24763200;2409400;2341200;2299800;331200;380200;413100;fire;Tree31
2024-06-03 20:50:00+00:00;3,227;0,024;20,16;71,038;320100;26346100;25148100;24187400;2341200;2252400;2198000;319200;351400;383800;fire;Tree31
2024-06-03 20:51:00+00:00;3,225;0,023;20,11;70,775;302500;24458200;23084100;21925700;2168300;2099900;2029700;301700;340100;366800;fire;Tree31
2024-06-03 20:54:00+00:00;3,22;0,023;20,03;71,635;307100;24763200;23305800;22536400;2224800;2164900;2106400;311000;345000;376600;fire;Tree31
2024-06-03 20:56:00+00:00;3,216;0,022;19,94;70,378;296700;23506400;22443800;21925700;2142800;2079100;2014700;299500;331900;357600;fire;Tree31
2024-06-03 20:57:00+00:00;3,215;0,023;19,91;68,32;294400;23182100;22374800;21729400;2163100;2088700;2048000;300900;335500;361800;fire;Tree31
2024-06-03 20:59:00+00:00;3,212;0,023;19,9;66,838;292400;23133000;22238200;21643300;2119500;2065000;2013200;295100;330900;359100;fire;Tree31
2024-06-03 21:00:00+00:00;3,21;0,023;19,89;64,437;294400;23380600;22559700;22215500;2190900;2114600;2060300;298200;333500;364900;fire;Tree31
2024-06-03 21:01:00+00:00;3,208;0,023;19,89;62,297;299000;24254600;23355600;22747600;2217600;2161400;2098300;300300;332800;360300;fire;Tree31
2024-06-03 21:02:00+00:00;3,206;0,022;19,91;62,026;296700;24094100;23206700;22606400;2212200;2146100;2104800;302700;338500;375400;fire;Tree31
2024-06-03 21:04:00+00:00;3,204;0,021;19,91;60,052;300100;24471900;23481100;22842800;2221200;2159700;2091900;299500;331900;363300;fire;Tree31
2024-06-03 21:05:00+00:00;3,202;0,023;19,93;59,585;296900;24200800;23206700;22795100;2223000;2163100;2119500;305200;340800;379100;fire;Tree31
2024-06-03 21:06:00+00:00;3,201;0,023;19,93;59,979;301100;24707200;24094100;23405700;2280600;2219400;2170000;308200;346700;384000;fire;Tree31
2024-06-03 21:08:00+00:00;3,2;0,023;19,9;59,929;306300;25162600;24485700;24134000;2303700;2244900;2194400;310200;346700;385300;fire;Tree31
2024-06-03 21:09:00+00:00;3,199;0,022;19,87;60,551;303800;25075900;24308600;23531700;2278700;2199700;2164900;306800;340100;376800;fire;Tree31
2024-06-03 21:10:00+00:00;3,196;0,021;19,85;61,631;298500;24444600;23455900;22962800;2228500;2173500;2124400;302500;334500;362200;fire;Tree31
2024-06-03 21:11:00+00:00;3,194;0,023;19,83;62,601;293900;23430800;22723900;22193000;2170000;2099900;2046400;295600;330000;355400;fire;Tree31
2024-06-03 21:13:00+00:00;3,193;0,024;19,82;63,372;291100;23182100;22536400;22148000;2146100;2104800;2058800;296700;332500;363300;fire;Tree31
2024-06-03 21:14:00+00:00;3,19;0,024;19,82;63,718;294400;23531700;22795100;22420800;2166600;2127700;2085500;296900;334800;365300;fire;Tree31
2024-06-03 21:15:00+00:00;3,188;0,023;19,83;63,72;289900;23084100;22306300;21729400;2126100;2082300;2016200;296200;331900;361800;fire;Tree31
2024-06-03 21:17:00+00:00;3,186;0,023;19,83;63,819;293600;23355600;22723900;22170500;2182200;2111300;2065000;299000;334200;363300;fire;Tree31
2024-06-03 21:18:00+00:00;3,185;0,022;19,81;64,518;291600;23133000;22420800;21794400;2131100;2065000;2025200;293100;328400;354300;fire;Tree31
2024-06-03 21:19:00+00:00;3,183;0,023;19,79;64,069;288200;22629800;21925700;21473100;2101500;2049500;1995600;290100;324300;353200;fire;Tree31
2024-06-03 21:20:00+00:00;3,181;0,023;19,78;61,728;287700;22818900;22193000;21686300;2129400;2080700;2029700;292400;325500;351400;fire;Tree31
2024-06-03 22:30:00+00:00;3,08;0,022;19,01;60,499;414600;40292600;38824600;37751100;3486600;3368400;3329400;426300;469400;504400;air;Tree31
2024-06-03 22:31:00+00:00;3,079;0,022;18,96;60,533;413100;40181400;38859100;37980800;3484400;3389300;3331400;424700;468400;502500;air;Tree31
2024-06-03 22:32:00+00:00;3,077;0,023;18,92;60,838;412100;40218400;38824600;37816500;3444900;3360100;3309200;423900;464900;497800;air;Tree31
2024-06-03 22:34:00+00:00;3,077;0,021;18,89;61,038;410600;40144500;38381200;37524100;3416800;3345700;3281300;420500;463900;498100;air;Tree31
2024-06-03 22:35:00+00:00;3,074;0,022;18,86;61,104;413600;39815300;38381200;37751100;3451400;3356000;3303200;422600;464900;501100;air;Tree31
2024-06-03 22:36:00+00:00;3,072;0,021;18,85;61,193;410400;39888000;38415000;37331800;3423300;3343600;3299200;424900;467400;501400;air;Tree31
